f1,precision,recall,abs_spd,di,metodo,base_treino,serie_treino,vies_treino
0.9923514414591096,0.9859703819173812,0.9988156336360048,0.04482077223483949,1.063751483014939,lr_reponderado,pd_v0,PD,0.0
0.87641058048208,0.8075195474962569,0.9581523884721674,0.0012229364432139178,0.9982543216032179,prejudice_remover_eta10,pd_v0,PD,0.0
0.9946402098300833,0.9915870850386539,0.9977121940059483,0.2170487948265727,0.7809958106254402,lr_sem_mitigacao,pd_v0,PD,0.0
0.9889039855072463,0.9789284913696481,0.9990848776023793,0.21477807172251617,0.7821092026003459,lr_balanceado,pd_v0,PD,0.0
0.9892448771651761,0.9791573285522187,0.9995424388011896,0.21299235743680178,0.7835286385397295,lr_reponderado,pd_v0,PD,0.0
0.8313741386299148,0.7462252137529561,0.9384580187600091,0.24051293356848913,0.7491857676008307,prejudice_remover_eta10,pd_v0,PD,0.0
0.9837372448979592,0.974415666456096,0.9932388924661945,0.8417,0.0,lr_sem_mitigacao,pd_v0,PD,0.0
0.9734901960784313,0.9492199449372897,0.9990341274951706,0.83655,0.0,lr_balanceado,pd_v0,PD,0.0
0.9735068192506663,0.9486709440879927,0.9996780424983902,0.83635,0.0,lr_reponderado,pd_v0,PD,0.0
0.7171804003438537,0.5797101449275363,0.9401159047005795,0.74815,0.0,prejudice_remover_eta10,pd_v0,PD,0.0
0.9996390326073878,0.9992783257156603,1.0,0.2013068736468011,1.2800542282028045,lr_sem_mitigacao,pd_v0.25,PD,0.25
0.9979579579579579,0.9959242387916567,1.0,0.19981718631705414,1.2780426515087038,lr_balanceado,pd_v0.25,PD,0.25
0.9959232613908873,0.9921165790731008,0.9997592681752527,0.19862205541270694,1.276500691176739,lr_reponderado,pd_v0.25,PD,0.25
0.9004564225168442,0.8207210776545166,0.9973519499277804,0.10816445294871857,1.1527324361161715,prejudice_remover_eta10,pd_v0.25,PD,0.25
0.9992599901332018,0.9985210746857284,1.0,0.6819207298992265,0.3067242617948884,lr_sem_mitigacao,pd_v0.25,PD,0.25
0.9956986604399656,0.991434165442976,1.0,0.6796733294669706,0.30755569301798014,lr_balanceado,pd_v0.25,PD,0.25
0.9878078517434772,0.9759094194170079,1.0,0.6746967998845452,0.3093815723357054,lr_reponderado,pd_v0.25,PD,0.25
0.9213226909920182,0.8561135833863106,0.9972846210812145,0.65548966195927,0.30510540031150857,prejudice_remover_eta10,pd_v0.25,PD,0.25
0.9979412315178738,0.9962630792227205,0.9996250468691413,0.7093394945942766,0.26101630445841256,lr_sem_mitigacao,pd_v0.25,PD,0.25
0.9954261178008028,0.9912623164156906,0.9996250468691413,0.707352154685547,0.26155783206102334,lr_balanceado,pd_v0.25,PD,0.25
0.9903417533432393,0.9812292970187707,0.9996250468691413,0.7028448414243262,0.2630354236635876,lr_reponderado,pd_v0.25,PD,0.25
0.9383665801950085,0.8973481608212147,0.9833145856767904,0.6716750551786398,0.2724145032963642,prejudice_remover_eta10,pd_v0.25,PD,0.25
0.9967995344777422,0.9940038684719535,0.9996109706282824,0.8756858617534189,0.12301075720633574,lr_sem_mitigacao,pd_v0.25,PD,0.25
0.9952551563861721,0.9909371384496722,0.9996109706282824,0.8745535192198025,0.12315041321394954,lr_balanceado,pd_v0.25,PD,0.25
0.9902688120242797,0.9810996563573883,0.9996109706282824,0.8699088893470343,0.12432766214478916,lr_reponderado,pd_v0.25,PD,0.25
0.9307598613323339,0.8978669558929863,0.9661544446605719,0.8204077252960161,0.14912205237575538,prejudice_remover_eta10,pd_v0.25,PD,0.25
0.993586137054124,0.9874748378438828,0.9997735507246377,0.05613333366782447,0.9304366920218483,lr_sem_mitigacao,pd_v0.25,PD,0.25
0.9906877594524851,0.9817656215254614,0.9997735507246377,0.05590727001582407,0.930594466557801,lr_balanceado,pd_v0.25,PD,0.25
0.9885803851321092,0.9776350752878654,0.9997735507246377,0.056850323586471796,0.9293853443978258,lr_reponderado,pd_v0.25,PD,0.25
