f1,precision,recall,abs_spd,di,base_treino,serie_treino,vies_treino,feature_set,n_features
0.48781039651564,0.32511498152755786,0.9764492753623188,0.006407410406409686,1.019220127670179,pd_v0.75,PD,0.75,transacional_2,2
0.5830236878773803,0.41338712333278443,0.9887751083103584,0.025817724391910102,1.0692814369868193,pd_v0.75,PD,0.75,transacional_2,2
0.5549420209828824,0.3852345906163753,0.9919068298460324,0.06088308155172828,0.8487767240562172,pd_v0.75,PD,0.75,transacional_2,2
0.5091402288005661,0.34297290855644713,0.9876458476321208,0.24697971781305117,0.5955887661540683,pd_v0.75,PD,0.75,transacional_2,2
0.40642735042735045,0.2580085076829586,0.9568576947842885,0.42405,0.0,pd_v0.75,PD,0.75,transacional_2,2
0.9812212117633164,0.9631347090192441,1.0,0.1950091566609673,1.2733869685508368,pd_v0.75,PD,0.75,temporal_tipo_4,4
0.9685534591194969,0.9391979301423027,0.9998032657879206,0.34702535944933005,0.5795771643747504,pd_v0.75,PD,0.75,temporal_tipo_4,4
0.9596019428977609,0.9225512528473804,0.9997531473710195,0.6879459314220293,0.28976608671449317,pd_v0.75,PD,0.75,temporal_tipo_4,4
0.9806279225116901,0.9625327838141626,0.9994164559424237,0.870065623300793,0.11978039255099845,pd_v0.75,PD,0.75,temporal_tipo_4,4
0.9466237942122186,0.8986568986568987,1.0,0.03626224999667771,0.9531492960662268,pd_v0.75,PD,0.75,temporal_tipo_4,4
0.9665936994384696,0.9353472094308344,1.0,0.07526593089589373,1.1123207011499177,pd_v0.75,PD,0.75,temporal_tipo_4,4
0.9735754780436244,0.9485115146976222,1.0,0.061582764637429954,1.0908948861647803,pd_v0.75,PD,0.75,temporal_tipo_4,4
0.9678848283499446,0.9379695213565142,0.9997712194005949,0.23047472075249853,0.7674489304118934,pd_v0.75,PD,0.75,temporal_tipo_4,4
0.9368119438998642,0.8811347517730497,1.0,0.82375,0.0,pd_v0.75,PD,0.75,temporal_tipo_4,4
0.9942556247008137,0.98857686815802,1.0,0.19750557796124635,1.2750970550174503,pd_v0.75,PD,0.75,comportamental_6,6
0.994805449377634,0.9912109375,0.9984261263033641,0.35239249083686786,0.5812101067828632,pd_v0.75,PD,0.75,comportamental_6,6
0.9833677309700134,0.9675107501194458,0.9997531473710195,0.6924215300812926,0.2934781789473167,pd_v0.75,PD,0.75,comportamental_6,6
0.9915107080841211,0.9835406698564594,0.9996109706282824,0.8824031173177757,0.11559398157893529,pd_v0.75,PD,0.75,comportamental_6,6
0.9894666069027342,0.9793700088731144,0.9997735507246377,0.05168086304690578,0.9356138470603248,pd_v0.75,PD,0.75,comportamental_6,6
0.9894777864380359,0.9791747011183957,1.0,0.0900464596612971,1.1342434373595847,pd_v0.75,PD,0.75,comportamental_6,6
0.9903235265369954,0.9808325266214908,1.0,0.045212934104261415,1.0644930210044357,pd_v0.75,PD,0.75,comportamental_6,6
0.99081944916695,0.9818059299191375,1.0,0.22350088183421524,0.7752953432187423,pd_v0.75,PD,0.75,comportamental_6,6
0.9707766838568527,0.9432128757971454,1.0,0.83535,0.0,pd_v0.75,PD,0.75,comportamental_6,6
0.9987966305655837,0.9985563041385948,0.999037072701011,0.20187592911145436,1.2809073615763413,pd_v0.75,PD,0.75,completo_10,10
0.9973495631687445,0.9952978056426333,0.9994097973637616,0.35099917917518886,0.5830714125699198,pd_v0.75,PD,0.75,completo_10,10
0.9998765889176848,0.9997532082922014,1.0,0.6810064859789486,0.30765372925487283,pd_v0.75,PD,0.75,completo_10,10
0.9966062251527199,0.9936194895591647,0.9996109706282824,0.8731330273404297,0.12482303494926066,pd_v0.75,PD,0.75,completo_10,10
0.9892424921559838,0.979148181011535,0.9995471014492754,0.05712138234810016,0.9290968522599387,pd_v0.75,PD,0.75,completo_10,10
0.9973464373464374,0.9954875416911909,0.9992122883024813,0.0905890193255684,1.1342460160353698,pd_v0.75,PD,0.75,completo_10,10
0.996945511873091,0.9952783789100925,0.9986182392420055,0.0475425408289627,1.0676228305095716,pd_v0.75,PD,0.75,completo_10,10
0.9956680346557227,0.992274483072029,0.9990848776023793,0.22455173427395647,0.7750465631602583,pd_v0.75,PD,0.75,completo_10,10
0.9856733524355301,0.9748110831234257,0.9967804249839022,0.8412,0.0,pd_v0.75,PD,0.75,completo_10,10
0.4806583373378184,0.32023371218184726,0.9631680308136735,0.20587734526223161,1.685574795092722,pd_v1,PD,1.0,transacional_2,2
0.5508918584800141,0.3930611559139785,0.9205193783198898,0.12594305853227267,0.7135245851433024,pd_v1,PD,1.0,transacional_2,2
0.49397672360988226,0.34100732944935164,0.8958281905702296,0.24058000021869874,0.5492110917887928,pd_v1,PD,1.0,transacional_2,2
